KIAA0748, 9065, 15.858275
EGFL7, 5619, 13.698067
SLCO2A1, 17016, 13.014886
TPBG, 18749, 12.611871
CABP1, 3102, 12.371250
C13orf16, 2164, 12.164253
SUSD5, 17740, 12.100096
GALNT9, 6985, 12.067270
MKX, 11565, 11.891304
OR14I1, 12950, 11.874591
RASGRF2, 15128, 11.822546
TNNT2, 18679, 11.537794
LRRC8B, 10922, 11.394885
EPHX4, 5845, 11.188090
PRSS16, 14664, 11.166000
PREP, 14522, 11.053171
TMEM81, 18554, 11.015907
MUM1L1, 11958, 10.989107
MCHR2, 11299, 10.964819
KIF17, 9165, 10.798309
NETO2, 12324, 10.755821
C21orf128, 2631, 10.739178
HR, 8197, 10.586699
AC112641.2, 359, 10.506447
STEAP1, 17606, 10.453677
KMO, 9313, 10.441109
GNG13, 7309, 10.427907
KCNC2, 8887, 10.400652
STARD4, 17587, 10.342548
C11orf87, 2104, 10.341123
HAPLN4, 7757, 10.310310
C13orf33, 2172, 10.309479
FMN1, 6700, 10.238055
MIR7-3HG, 11546, 10.161719
MAPK13, 11185, 10.151097
CDH18, 3690, 10.147298
FBXO40, 6454, 10.020501
SERTAD4, 16411, 10.009644
NUAK1, 12712, 9.960775
CCK, 3457, 9.937481
VSTM2L, 19639, 9.849675
CA10, 3081, 9.840760
CASQ1, 3255, 9.819115
OLFM3, 12857, 9.804876
CRH, 4448, 9.794284
AC005551.1, 141, 9.740391
CRLF1, 4466, 9.732956
KIAA1467, 9117, 9.722499
RARB, 15107, 9.645545
UBXN10, 19309, 9.630043
IPCEF1, 8661, 9.605386
WDR24, 19700, 9.594263
KCNJ12, 8918, 9.491851
C21orf110, 2629, 9.483511
SLCO4C1, 17020, 9.430958
ATRNL1, 1603, 9.414639
RTP1, 16001, 9.401194
PVALB, 14889, 9.349548
LOC646627, 10594, 9.338450
SPON2, 17396, 9.318365
STEAP2, 17607, 9.318016
SHD, 16560, 9.299744
FREM3, 6798, 9.292689
OPN3, 12884, 9.280849
DBNDD1, 4878, 9.268477
ASGR2, 1430, 9.262480
KCNS1, 8963, 9.244265
LGI3, 9663, 9.214478
PDE6H, 13669, 9.201122
PKP3, 14015, 9.184081
RGS4, 15370, 9.167354
MCOLN1, 11311, 9.151371
KRT5, 9372, 9.112494
MYO15A, 12038, 9.096055
BAIAP2L2, 1698, 9.092838
CCDC110, 3321, 9.074978
HERC6, 7877, 9.073540
LAMB3, 9515, 9.054154
KCNJ11, 8917, 9.053961
PRAP1, 14488, 9.012846
NAT6, 12157, 9.002897
FBLN7, 6404, 8.990062
LOC646548, 10592, 8.949417
LASS6, 9547, 8.928656
SLC39A10, 16901, 8.926873
