KCNAB3, 8883, 23.368383
NCOA3, 12207, 23.011920
LOC256374, 10334, 22.952265
HIVEP2, 8012, 22.846626
DCBLD2, 4897, 22.504024
MYO19, 12043, 22.420769
ZBTB34, 19983, 22.206487
SGCG, 16488, 22.150275
RNF148, 15512, 21.031134
C19orf46, 2402, 20.979096
KCNT1, 8966, 20.624605
TRPC3, 18950, 20.616179
DCP1A, 4914, 20.559681
RCC2, 15237, 20.454686
MIAT, 11506, 20.289320
OSBP2, 13280, 20.173560
MKNK2, 11559, 20.098702
ASB13, 1405, 20.072309
CMYA5, 4168, 20.019390
JDP2, 8822, 19.915446
INTS9, 8655, 19.903183
ATP2B2, 1532, 19.898139
LYSMD4, 11029, 19.892334
POU3F2, 14312, 19.874739
JHDM1D, 8823, 19.866274
SYCP2, 17760, 19.832906
TMEM145, 18399, 19.793592
NFYC, 12379, 19.726495
DPY19L2, 5374, 19.725986
SLC25A37, 16785, 19.721007
AMMECR1, 914, 19.606706
MOGAT1, 11650, 19.406750
STARD5, 17588, 19.367396
BHLHE40, 1823, 19.349565
C1orf71, 2549, 19.284774
RPGR, 15790, 19.228742
RORA, 15595, 19.192447
C6orf47, 2911, 19.179209
HS3ST1, 8215, 19.143894
VPS36, 19613, 19.062784
SRL, 17464, 18.983254
PRMT7, 14589, 18.980592
PLEKHH3, 14107, 18.933685
WASH3P, 19669, 18.927899
MCF2L, 11294, 18.899561
GPR161, 7452, 18.826098
POSTN, 14296, 18.808364
LOC100288893, 10186, 18.767519
EGR1, 5625, 18.760511
NR1D2, 12611, 18.749451
RP11-403C10.2, 15673, 18.743957
A26C1B, 4, 18.738861
EPB41, 5814, 18.713253
CACNB4, 3126, 18.711067
OSBPL6, 13287, 18.700304
EYA4, 5999, 18.560055
TUBE1, 19154, 18.558144
EEPD1, 5584, 18.504463
FSTL1, 6836, 18.480249
ANK1, 954, 18.457265
SETBP1, 16417, 18.441116
IDE, 8355, 18.432378
SEMA6D, 16321, 18.417486
INTS8, 8654, 18.348064
RACGAP1P, 15035, 18.321234
LAG3, 9502, 18.243195
AFAP1-AS1, 670, 18.239842
LOC254559, 10331, 18.203364
PPP3CC, 14444, 18.197327
SLC39A14, 16905, 18.177336
RNLS, 15570, 18.164272
SIAH2, 16584, 18.128616
ZNF385A, 20329, 18.118157
