LOC256374, 10334, 23.012764
KCNAB3, 8883, 22.761206
HIVEP2, 8012, 22.619655
MYO19, 12043, 22.607354
SGCG, 16488, 22.446870
DCBLD2, 4897, 22.431809
NCOA3, 12207, 22.396113
JDP2, 8822, 21.399017
KCNT1, 8966, 21.278404
ZBTB34, 19983, 21.214187
POU3F2, 14312, 20.932061
RCC2, 15237, 20.880307
JHDM1D, 8823, 20.527137
ASB13, 1405, 20.464313
RNF148, 15512, 20.316816
DCP1A, 4914, 20.312957
EGR1, 5625, 20.085506
LYSMD4, 11029, 19.852101
CMYA5, 4168, 19.821099
INTS9, 8655, 19.803702
SYCP2, 17760, 19.781074
VPS36, 19613, 19.600357
A26C1B, 4, 19.573047
GPR161, 7452, 19.538230
DPY19L2, 5374, 19.522498
EEPD1, 5584, 19.515250
MIAT, 11506, 19.434464
MOGAT1, 11650, 19.337478
C1orf71, 2549, 19.333496
ATP2B2, 1532, 19.280346
MCF2L, 11294, 19.171192
WASH3P, 19669, 19.170765
IDE, 8355, 19.165901
SLC25A37, 16785, 19.151456
RNLS, 15570, 19.148879
C19orf46, 2402, 19.126935
ANK1, 954, 19.079027
NFYC, 12379, 19.049084
OSBP2, 13280, 19.011654
PPP3CC, 14444, 18.968386
AMMECR1, 914, 18.964658
PKD1, 13991, 18.947642
PLEKHH3, 14107, 18.913000
OSBPL6, 13287, 18.901187
SRL, 17464, 18.824330
SEMA6D, 16321, 18.822622
TUBE1, 19154, 18.769097
AP000926.2, 1098, 18.766440
BHLHE40, 1823, 18.722888
STARD5, 17588, 18.680907
ESRRG, 5928, 18.634068
AFAP1-AS1, 670, 18.626337
TRPC3, 18950, 18.531865
LOC100288893, 10186, 18.518471
ZNF385A, 20329, 18.485550
EPB41, 5814, 18.482166
SIAH2, 16584, 18.446064
RP5-1022P6.1, 15763, 18.381973
CACNB4, 3126, 18.287867
RPGR, 15790, 18.262903
RP11-403C10.2, 15673, 18.261628
INTS8, 8654, 18.222094
C6orf47, 2911, 18.186418
MKNK2, 11559, 18.177038
NR1D2, 12611, 18.037995
SETBP1, 16417, 18.031671
EYA4, 5999, 18.011375
LAG3, 9502, 18.005779
PLA2R1, 14037, 17.972822
PRMT7, 14589, 17.875078
SLITRK3, 17036, 17.815742
RORA, 15595, 17.770624
LPCAT4, 10809, 17.730152
MAP3K6, 11161, 17.709254
KIAA0240, 9040, 17.708869
SEMA7A, 16322, 17.672750
CORO6, 4335, 17.653517
ATP13A3, 1517, 17.623457
LOC338620, 10375, 17.622824
HS3ST1, 8215, 17.595628
HIST1H1D, 7947, 17.589005
STS, 17661, 17.582426
PRRT3, 14659, 17.508168
DDX11, 4958, 17.494813
RACGAP1P, 15035, 17.464458
KIAA1370, 9107, 17.441615
ZNF295, 20277, 17.415598
CNOT6L, 4201, 17.403888
TBR1, 17975, 17.395909
LOC254559, 10331, 17.350071
LOC100131471, 9987, 17.320272
DDX11L5, 4960, 17.311348
SLC39A14, 16905, 17.287596
HIST1H3A, 7976, 17.278245
POSTN, 14296, 17.264921
BHLHE41, 1824, 17.248922
TGM1, 18165, 17.246692
EIF2A, 5649, 17.243737
RP11-422J8.1, 15675, 17.241105
HERPUD1, 7878, 17.200989
EDNRA, 5566, 17.138034
PIM1, 13951, 17.129964
SLC5A4, 16954, 17.114229
NFKBIA, 12365, 17.068483
RHOXF1, 15411, 17.059312
FNDC5, 6724, 17.050055
ZNF193, 20209, 17.037303
VIPR2, 19576, 17.020147
IL28RA, 8549, 17.001580
TMEM86B, 18558, 17.000461
TRPM3, 18959, 16.961874
TRIM52, 18892, 16.950237
LRRC49, 10901, 16.943638
STAG3L4, 17575, 16.942537
ZNF740, 20595, 16.938503
TAS2R30, 17899, 16.896046
TAS2R14, 17895, 16.890737
USP13, 19442, 16.862145
LOC100286909, 10090, 16.861510
CAMK2G, 3174, 16.855929
LRRC8C, 10923, 16.850996
TRERF1, 18836, 16.823282
KCNK12, 8933, 16.806703
TMEM145, 18399, 16.771596
GPLD1, 7400, 16.753078
DCUN1D2, 4930, 16.735831
EMX1, 5767, 16.732707
ZFYVE28, 20122, 16.728946
RP11-61L23.2, 15712, 16.657455
SAPS3, 16110, 16.657084
ZNF782, 20623, 16.654057
TMPPE, 18586, 16.627445
NKAPL, 12430, 16.610369
THAP10, 18178, 16.600927
UCP3, 19330, 16.577902
PDP1, 13704, 16.575586
TTC21B, 19058, 16.569337
DQX1, 5386, 16.566709
ANKH, 961, 16.550207
ZYX, 20734, 16.535655
GLCCI1, 7209, 16.505468
UBE2D1, 19245, 16.499818
LCA5, 9561, 16.496608
JARID2, 8820, 16.491210
MGC16025, 11473, 16.479643
CDR2L, 3744, 16.472717
TBC1D30, 17949, 16.465740
AC131238.1, 379, 16.459905
ZDHHC5, 20067, 16.458836
C6orf186, 2894, 16.443706
TTC39B, 19079, 16.432168
PANK1, 13430, 16.418030
SRPK1, 17474, 16.409302
