KIAA0748, 9065, 16.079372
TNNT2, 18679, 15.048941
SUSD5, 17740, 14.877083
TPBG, 18749, 14.683946
EGFL7, 5619, 14.665881
SLCO2A1, 17016, 14.609509
CABP1, 3102, 14.134651
C13orf16, 2164, 14.073408
CCDC110, 3321, 13.367793
AC112641.2, 359, 13.358543
KCNC2, 8887, 13.138492
ABHD12B, 87, 13.098608
ASGR2, 1430, 13.094938
ABTB1, 112, 12.911708
MYOM2, 12069, 12.692181
HR, 8197, 12.561548
HAPLN4, 7757, 12.455742
KIF17, 9165, 12.320480
STEAP1, 17606, 12.284612
EPHX4, 5845, 12.216270
MAPK13, 11185, 12.068684
DUSP2, 5460, 11.998469
WNT7A, 19821, 11.914077
LCP2, 9598, 11.900830
RASGRF2, 15128, 11.722108
TMEM81, 18554, 11.676367
RGS4, 15370, 11.647227
KCNS1, 8963, 11.527965
PREP, 14522, 11.518298
GALNT9, 6985, 11.503817
ADPRHL1, 646, 11.430889
RTP1, 16001, 11.348826
LOC100294469, 10288, 11.340196
STARD4, 17587, 11.334236
MKX, 11565, 11.313896
BAIAP2L2, 1698, 11.307666
MUM1L1, 11958, 11.294241
KCNJ11, 8917, 11.246509
NETO2, 12324, 11.226884
DBNDD1, 4878, 11.129195
SLC22A18, 16731, 11.076708
C13orf33, 2172, 11.035953
HERC6, 7877, 11.003283
PDE6H, 13669, 10.962518
KHDC1, 9020, 10.955734
MIR7-3HG, 11546, 10.933119
WDR24, 19700, 10.886651
UBXN10, 19309, 10.884003
MCOLN1, 11311, 10.876772
TMEM155, 18413, 10.803378
DENND2D, 5046, 10.795820
STBD1, 17603, 10.795580
ATG5, 1493, 10.773132
CASQ1, 3255, 10.750758
LDLR, 9610, 10.733108
FMN1, 6700, 10.727730
PHKG2, 13870, 10.663447
PET112L, 13755, 10.662736
CBLN2, 3280, 10.592998
APEH, 1159, 10.589856
PRSS16, 14664, 10.553956
PCYT2, 13631, 10.526807
HTR1E, 8300, 10.522180
TSTA3, 19045, 10.485863
PVALB, 14889, 10.470787
SERTAD4, 16411, 10.465845
C1orf212, 2517, 10.462103
NTHL1, 12697, 10.426412
SPON2, 17396, 10.405871
ACTN2, 515, 10.388357
GPX3, 7531, 10.378417
STEAP2, 17607, 10.372417
CLPB, 4129, 10.361185
EPHB6, 5841, 10.339173
OR14I1, 12950, 10.337598
C11orf87, 2104, 10.334768
FIBP, 6593, 10.325623
KMO, 9313, 10.286372
TUBA4A, 19140, 10.269253
KRT5, 9372, 10.264934
AVPI1, 1628, 10.261188
LRRC8B, 10922, 10.259814
CRH, 4448, 10.241655
PLXDC1, 14143, 10.240220
ADRA1D, 650, 10.236737
C21orf128, 2631, 10.234517
CRYBB1, 4494, 10.228730
PICK1, 13904, 10.198431
ASB6, 1415, 10.191938
AP000911.1, 1097, 10.185183
ACSF3, 485, 10.170057
GMPPB, 7278, 10.137792
C6orf136, 2878, 10.132605
EFNA5, 5607, 10.106423
MOB2, 11638, 10.098802
COASY, 4230, 10.068837
ONECUT2, 12872, 10.054376
PTRH2, 14868, 10.007134
AC109486.1, 354, 9.996594
ARHGDIG, 1277, 9.966929
SHD, 16560, 9.949361
MYH7B, 12016, 9.920012
MUCL1, 11954, 9.909106
E2F1, 5514, 9.905773
IGFBP4, 8441, 9.893785
KREMEN2, 9333, 9.831707
KIAA1467, 9117, 9.821523
GMPPA, 7277, 9.792295
SOHLH1, 17232, 9.790884
C2CD2, 2676, 9.788816
FLAD1, 6629, 9.777523
GFOD2, 7115, 9.768382
SEC16B, 16270, 9.758539
CLP1, 4128, 9.756528
CCK, 3457, 9.754051
KCNJ12, 8918, 9.749770
CA10, 3081, 9.749120
LAMB3, 9515, 9.739514
NUAK1, 12712, 9.712385
RILP, 15424, 9.698702
AARS, 26, 9.688176
TPST2, 18782, 9.679889
AC005551.1, 141, 9.652246
VSTM2L, 19639, 9.607304
TBC1D7, 17954, 9.606996
LINC00545, 9808, 9.605448
ARHGAP9, 1274, 9.604717
PHLDA2, 13872, 9.603631
LGI3, 9663, 9.578761
CRLF1, 4466, 9.577536
ST8SIA5, 17563, 9.549758
PRAP1, 14488, 9.534935
NTN4, 12701, 9.470157
C7orf23, 2935, 9.456571
RG9MTD1, 15339, 9.413021
HSPB3, 8280, 9.400930
PKP3, 14015, 9.382543
OCEL1, 12818, 9.354529
ZSCAN29, 20714, 9.327616
HYAL3, 8326, 9.289037
FREM3, 6798, 9.286717
FBXO40, 6454, 9.283966
LOC100129781, 9935, 9.272892
BEND5, 1800, 9.265774
AKAP8, 771, 9.264637
TRPM2, 18958, 9.232433
GNG13, 7309, 9.218600
SLCO4C1, 17020, 9.195994
ESYT1, 5930, 9.195534
SLCO4A1, 17019, 9.135291
FAM75A4, 6318, 9.129491
ZNF576, 20468, 9.117122
LOC375295, 10395, 9.112382
OPN3, 12884, 9.106745
MFSD3, 11452, 9.100717
NAT6, 12157, 9.081994
POPDC3, 14293, 9.073112
MYO15A, 12038, 9.070657
TMEM169, 18426, 9.067819
NOS2, 12535, 9.055536
TUBA3C, 19137, 9.048805
CACNG2, 3128, 9.038153
FBXO32, 6447, 9.015570
LOC646627, 10594, 8.999549
ATRNL1, 1603, 8.989990
GPR20, 7469, 8.986355
PRR3, 14647, 8.979709
IER5L, 8372, 8.977930
GABRD, 6933, 8.976782
LASS6, 9547, 8.973663
LYNX1, 11010, 8.970506
FRMPD2, 6814, 8.969654
